id,city,name,link,img,address,rating,price,Swimming pool [indoor],Sauna,Golf course [on-site],Garden,Tennis court,Massage,Shared kitchen,Smoking area,Swimming pool [outdoor],Shops,Kids club,Badminton court,Poolside bar,Front desk [24-hour],Restaurants,Fitness center,Playground,Family room,Bar,Kitchen,Golf course (within 3 km),Spa
HoChiMinh80,Ho Chi Minh,Kim Long Hotel,https://www.agoda.com/kim-long-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=9,https://pix6.agoda.net/hotelImages/298633/-1/624633dfc81136eb83c0a536e157fe52.jpg?s=1024x768,"43D/3 Ho Van Hue, Phu Nhuan Dist, Phu Nhuan, Ho Chi Minh City, Vietnam",5.4,280909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh81,Ho Chi Minh,Bui Vien Hostel,https://www.agoda.com/bui-vien-hostel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/2269248/-1/313c7469ecf159a0c5547ecd7dc6649e.jpg?s=1024x768,"205/12 Bui Vien street,Pham Ngu Lao ward, , District 1, Ho Chi Minh City, Vietnam, 70000",8.9,146320,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
HoChiMinh82,Ho Chi Minh,SONATA RESIDENCE,https://www.agoda.com/sonata-residence/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/5698769/-1/cf3c2dbfbf13c0fee42b1c893a470c10.jpg?s=1024x768,"41 NGUYEN THI THAP, phuong Tan Phu, Quan 7, District 7, Ho Chi Minh City, Vietnam, 700000",7.3,818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh83,Ho Chi Minh,RedDoorz Plus near Nga Tu Binh Phuoc,https://www.agoda.com/reddoorz-plus-near-nga-tu-binh-phuoc/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/7257952/-1/3160fa248e3ddf2a50cd8d80de42b3ed.jpg?s=1024x768,"4 Street No.17, Ward 13, Hiep Binh Phuoc Ward, Thu Duc District, Thu Duc, Ho Chi Minh City, Vietnam, 00000",6.6,292500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh84,Ho Chi Minh,RedDoorz Plus near E-Town 2,https://www.agoda.com/reddoorz-plus-near-e-town-2/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/612/6125280/6125280_18111909510069785728.jpg?s=1024x768,"52-54 Than Nhan Trung, Phuong 13, Tan Binh, Tan Binh, Ho Chi Minh City, Vietnam, 00000",8.2,448268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh85,Ho Chi Minh,A&EM Corp - The Petit Hotel,https://www.agoda.com/a-em-corp-the-petit-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/178218/-1/c63c48ee795af5c5ba2cf16f769f01c5.jpg?s=1024x768,"179 Ly Tu Trong Street, Ben Thanh Ward, District 1, District 1, Ho Chi Minh City, Vietnam",7.4,824026,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
HoChiMinh86,Ho Chi Minh,Le Duy Grand Hotel,https://www.agoda.com/le-duy-grand-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/115/1155331/1155331_16011916590039242169.jpg?s=1024x768,"82-84 Cach Mang Thang 8 Street, 06 Ward, Dist 3,, District 3, Ho Chi Minh City, Vietnam, 70000",7.8,1090909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
HoChiMinh87,Ho Chi Minh,Arc En Ciel Hotel,https://www.agoda.com/arc-en-ciel-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/200/200539/200539_15063017100031306708.jpg?s=1024x768,"52-56 Tan Da Street, District 5, District 5, Ho Chi Minh City, Vietnam",6.6,779221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
HoChiMinh88,Ho Chi Minh,My Friend Hotel,https://www.agoda.com/my-friend-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/596/5968400/5968400_18111315520069672239.jpg?s=1024x768,"572B/4 Tran Hung Dao,Ward 2, Distric 5, Ho Chi Minh city, District 5, Ho Chi Minh City, Vietnam, 72709",7.9,327273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh89,Ho Chi Minh,Saigon Home Party,https://www.agoda.com/saigon-home-party/hotel/all/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/114892524.jpg?k=d2e0a10828972182e934d6b2496eb60b198fc036ec8a4803255a533e58ce7be3&o=,"26/8 Truong Dinh Street, District 1, District 1, Ho Chi Minh City, Vietnam",8.4,654545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh90,Ho Chi Minh,Vitamin Smiles Hostel - The Art,https://www.agoda.com/vitamin-smiles/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/1158184/-1/0c16e4e69ebe3e87cc61063198ddda3e.jpg?s=1024x768,"96 De Tham street, District 1, Ho Chi Minh City, Vietnam, 70000",8.0,389610,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
HoChiMinh91,Ho Chi Minh,Vissai Saigon Hotel,https://www.agoda.com/vissai-saigon-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/4868170/0/e4ec91d8bd5089abca7815a672356ec5.jpg?s=1024x768,"144 Nguyen Van Troi, Phu Nhuan District, Phu Nhuan, Ho Chi Minh City, Vietnam",8.1,1677900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
HoChiMinh92,Ho Chi Minh,An Binh 2 Hotel,https://www.agoda.com/an-binh-2-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/245804/-1/c710282a317b3d779158ff94be22d2ac.jpg?s=1024x768,"130A Ong Ich Khiem Street, District 11, Ho Chi Minh City, Vietnam, 70000",6.3,428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh93,Ho Chi Minh,Giang Son 3 Hotel,https://www.agoda.com/giang-son-3-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=6,https://pix6.agoda.net/hotelImages/860/860598/860598_15080310160033515948.jpg?s=1024x768,"35/4 Bui Vien Street, District 01, District 1, Ho Chi Minh City, Vietnam, 70000",8.3,342752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh94,Ho Chi Minh,RedDoorz near HIECC Tan Binh,https://www.agoda.com/reddoorz-near-hiecc-tan-binh/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=9,https://pix6.agoda.net/hotelImages/578/5783020/5783020_18090717300067885930.jpg?s=1024x768,"16/4 Hoang Viet Street, Ward 4, Tan Binh District, Ho Chi Minh, Tan Binh, Ho Chi Minh City, Vietnam, 0",7.7,441558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh95,Ho Chi Minh,Long Hostel,https://www.agoda.com/long-hostel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=1,https://pix6.agoda.net/hotelImages/302/302733/302733_15062016500030110564.jpg?s=1024x768,"373/10 Pham Ngu Lao street, district 01, District 1, Ho Chi Minh City, Vietnam, 70000",8.7,277056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh96,Ho Chi Minh,Hoang Ngan Hotel,https://www.agoda.com/hoang-ngan-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/164/164672/164672_17021014050050907004.jpg?s=1024x768,"29-31 Bui Thi Xuan Street, District 1, District 1, Ho Chi Minh City, Vietnam",7.5,623377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
HoChiMinh97,Ho Chi Minh,Green Suites Hotel,https://www.agoda.com/green-suites-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/284562/-1/47fde0328cf5c5497b1dad7871286a66.jpg?s=1024x768,"102/1 Cong Quynh Street, Pham Ngu Lao ward, District 1, Ho Chi Minh City., District 1, Ho Chi Minh City, Vietnam",7.9,367965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh98,Ho Chi Minh,CBD Home 3 - Home in central,https://www.agoda.com/cbd-home-3-home-in-central_2/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=1,https://pix6.agoda.net/hotelImages/8494783/-1/9e1c3b41f13ad685418a00617416b6ed.jpg?s=1024x768,"21/14 Ly Chinh Thang, Ward 8, District 3, Ho Chi Minh City, Vietnam",9.4,430911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh99,Ho Chi Minh,ibis Saigon Airport,https://www.agoda.com/ibis-saigon-airport_2/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/160/1602693/1602693_17040907460052234892.jpg?s=1024x768,"2 Hong Ha Street, Ward 2, Tan Binh district, Ho Chi Minh city, Tan Binh, Ho Chi Minh City, Vietnam, 70000",8.6,1740000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0
HoChiMinh100,Ho Chi Minh,Les Hameaux de l'orient Residence,https://www.agoda.com/les-hameaux-de-l-orient-residence/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/735/735304/735304_15081915290034613748.jpg?s=1024x768,"Hamlet Rang, Trung Lap Thuong Town, Cu Chi District, Ho Chi Minh City, Vietnam, 70000",8.0,885561,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
HoChiMinh103,Ho Chi Minh,Lien Thanh Hotel,https://www.agoda.com/lien-thanh-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=3,https://pix5.agoda.net/hotelImages/548305/-1/cc5ddaed084540cf39b898940ddffe01.jpg?s=1024x768,"37-39 Le Anh Xuan street, Ben Thanh ward, District 1, District 1, Ho Chi Minh City, Vietnam, 700000",6.7,662083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh105,Ho Chi Minh,Hotel L Odeon Phu My Hung,https://www.agoda.com/hotel-l-odeon-phu-my-hung/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/923/923377/923377_15081416130034292923.jpg?s=1024x768,"63 - 65 Le Van Thiem, Hung Phuoc 3, Phu My Hung, Tan Phong Ward,distric 7, District 7, Ho Chi Minh City, Vietnam",8.4,1089500,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
HoChiMinh106,Ho Chi Minh,All Seasons Hotel,https://www.agoda.com/all-seasons-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=9,https://pix6.agoda.net/hotelImages/217/2172322/2172322_17051113440052908518.jpg?s=1024x768,"278 Le Thanh Ton street, Ben Thanh ward,, District 1, Ho Chi Minh City, Vietnam",7.4,719372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HoChiMinh107,Ho Chi Minh,Ta Maison,https://www.agoda.com/ta-maison_4/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/7521006/-1/c3047c895b0f43eb85a27cfa3d038399.jpg?s=1024x768,"382/34 Nguyen Thi Minh Khai, Ward 5, District 3, Ho Chi Minh City, District 3, Ho Chi Minh City, Vietnam, 700000",8.8,820455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh108,Ho Chi Minh,Selena Hotel Saigon,https://www.agoda.com/selena-hotel-saigon/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=9,https://pix5.agoda.net/hotelImages/412/412408/412408_16110417230048446803.jpg?s=1024x768,"60/3 Nguyen Trai Street, Ward 03, District 05, District 5, Ho Chi Minh City, Vietnam, 70000",6.8,476190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh109,Ho Chi Minh,Halo Hotel,https://www.agoda.com/halo-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=2,https://pix6.agoda.net/hotelImages/230/230301/230301_14072518010020495668.jpg?s=1024x768,"23 Thu Khoa Huan Street, Ben Thanh Ward, District 1, District 1, Ho Chi Minh City, Vietnam",7.8,603463,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
HoChiMinh110,Ho Chi Minh,Lily Hostel,https://www.agoda.com/lily-hostel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=2,https://pix5.agoda.net/hotelImages/699/699140/699140_16092218320046812051.png?s=1024x768,"35/5 Bui Vien St,Pham Ngu Lao,Ward,District1, District 1, Ho Chi Minh City, Vietnam, +84 8",8.6,166234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh111,Ho Chi Minh,Ruby Star 2 Hotel,https://www.agoda.com/ruby-star-2-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/237/237280/237280_15060509370028595572.jpg?s=1024x768,"43 Truong Dinh Street, District 3, District 3, Ho Chi Minh City, Vietnam",7.2,470900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
HoChiMinh114,Ho Chi Minh,Dinh Phat Hotel,https://www.agoda.com/dinh-phat-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=2,https://pix5.agoda.net/hotelImages/338/338733/338733_14080613530020712787.jpg?s=1024x768,"141-143 Calmette St., Nguyen Thai Binh Ward, District 1, District 1, Ho Chi Minh City, Vietnam",8.0,468831,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
HoChiMinh115,Ho Chi Minh,Nui Thanh Hotel,https://www.agoda.com/nui-thanh-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/296/296863/296863_14072215470020399168.jpg?s=1024x768,"3A Nui Thanh St., Ward 13, Tan Binh District, Tan Binh, Ho Chi Minh City, Vietnam",7.6,303030,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
HoChiMinh116,Ho Chi Minh,Saigon Star Hotel,https://www.agoda.com/saigon-star-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/10992/-1/884ce6426c8bd29d2199f34cb5408b9d.jpg?s=1024x768,"204 Nguyen Thi Minh Khai Street, District 3 (opposite to Tao Dan Park), District 3, Ho Chi Minh City, Vietnam",7.5,1028907,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
HoChiMinh117,Ho Chi Minh,Hung Miami Hotel,https://www.agoda.com/hung-miami-hotel_2/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/602/6024951/6024951_18111510480069716266.jpg?s=1024x768,"160-162 Bau Cat ward 14,Tan Binh district Tp HCM, Tan Binh, Ho Chi Minh City, Vietnam, 700000",8.2,316364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh118,Ho Chi Minh,Silverland Sil Hotel & Spa,https://www.agoda.com/silverland-sil-hotel-spa/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/285191/-1/b3945dc239cee9a0771668840ae185ba.jpg?s=1024x768,"20-22-24 Thai Van Lung, District 1, Ho Chi Minh City, Vietnam",8.0,1305829,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
HoChiMinh119,Ho Chi Minh,Happy Homes Co Bac,https://www.agoda.com/happy-homes-co-bac/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/691/6918896/6918896_19032217320073191072.jpg?s=1024x768,"171/11 Co Bac, Co Giang, Quan 1, District 1, Ho Chi Minh City, Vietnam, 700000",8.0,363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh120,Ho Chi Minh,RedDoorz Plus @ Bui Vien Walking Street 4,https://www.agoda.com/reddoorz-plus-bui-vien-walking-street-4/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/336/336730/336730_19090413240080454554.jpg?s=1024x768,"82 Bui Vien St., District 1, District 1, Ho Chi Minh City, Vietnam, 70000",7.2,329004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh121,Ho Chi Minh,HIKARI HOTEL,https://www.agoda.com/hikari-hotel_2/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/881/8819890/8819890_19072310570078334820.jpg?s=1024x768,"481/11 Truong Chinh, 14 Ward, Tan Binh District, Ho Chi Minh City, Tan Binh, Ho Chi Minh City, Vietnam, 700000",6.4,273000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh122,Ho Chi Minh,Urban Logde Hotel,https://www.agoda.com/urban-logde-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/459/4591315/4591315_18040215570063173513.jpg?s=1024x768,"40/8 Bui Vien Str, Dist 1, HCMC, District 1, Ho Chi Minh City, Vietnam",8.9,1648485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh123,Ho Chi Minh,Golden View Hotel Saigon,https://www.agoda.com/golden-view-hotel-saigon/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/446/446629/446629_14071317400020250250.jpg?s=1024x768,"25/21 Cuu Long Street, Ward 2, Tan Binh District, Tan Binh, Ho Chi Minh City, Vietnam, 70000",6.9,354978,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
HoChiMinh124,Ho Chi Minh,Saigonese Boutique Bed & Breakfast- City Centre,https://www.agoda.com/saigonese-boutique-bed-breakfast-city-centre_2/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix6.agoda.net/hotelImages/8771039/-1/18a3ca1c423839617ada24cbecc896d0.jpg?s=1024x768,"319/16 Nguyen Cong Tru, Phuong Nguyen Thai Binh, Quan !, District 1, Ho Chi Minh City, Vietnam",9.5,310909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh125,Ho Chi Minh,Giang Son 2 Hotel,https://www.agoda.com/giang-son-2-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=1,https://pix5.agoda.net/hotelImages/296/296329/296329_15050918240027370023.jpg?s=1024x768,"283/24 Pham Ngu Lao street, district 01, District 1, Ho Chi Minh City, Vietnam, 70000",8.1,391342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh126,Ho Chi Minh,Thanh Thu Hotel,https://www.agoda.com/thanh-thu-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1&tspTypes=2,https://pix5.agoda.net/hotelImages/276815/-1/2a7409cf0e09cd954206e8babb08e1ea.jpg?s=1024x768,"34 Nguyen An Ninh Street, District 1, District 1, Ho Chi Minh City, Vietnam",7.9,623377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh127,Ho Chi Minh,The Joy Hostel,https://www.agoda.com/the-joy-hostel_2/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/7469742/-1/70fdd39bb596b771ffe703cc5373bfd9.jpg?s=1024x768,"229/9 De Tham, Pham Ngu Lao Ward, District1, District 1, Ho Chi Minh City, Vietnam, 80000",10.0,247273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoChiMinh128,Ho Chi Minh,Mekong Hotel,https://www.agoda.com/mekong-hotel/hotel/ho-chi-minh-city-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=7ea67f1d-6ab2-44f3-9fd7-07f3a5e2de62&travellerType=1,https://pix5.agoda.net/hotelImages/283/2830062/2830062_17092715320056857095.jpg?s=1024x768,"53/1 Phan Van Hon, Tan Thoi Nhat 8, Tan Thoi Nhat Ward, District 12, District 12, Ho Chi Minh City, Vietnam, 70000",6.8,227273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
