id,city,name,link,img,address,rating,price,Front desk [24-hour],Kids club,Playground,Kitchen,Swimming pool [indoor],Golf course [on-site],Swimming pool [kids],Hot tub,Jacuzzi,Steamroom,Shared kitchen,Nightclub,Family room,Garden,Massage,Swimming pool [outdoor],Bar,Spa,Golf course (within 3 km),Shops,Sauna,Tennis court,Fitness center,Babysitting service,Restaurants
DaLat492,Da Lat,Le Chalet Home Stay,https://www.agoda.com/le-chalet-home-stay/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/134086738.jpg?k=8e3a6baa62f3de2e8aa6254ec2e045de0deae3d6f7dcb4d07a0f826600bacf6e&o=,"SỐ 6 - HUỲNH THÚC KHÁNG - PHƯỜNG 4 - ĐÀ LẠT ĐỐI DIỆN CRAZY HOUSE ĐÀ LẠT, Dalat City Center, Dalat, Vietnam",8.2,404196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat493,Da Lat,Little Dalat,https://www.agoda.com/little-dalat_2/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/195643102.jpg?k=71f2b8b8af31c150501aeeddb6043a1e53085510a673566ab8d01b0e5d8902ab&o=,"94 Đường Hoàng Diệu, Dalat City Center, Dalat, Vietnam",8.9,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat494,Da Lat,ngoc mai phu,https://www.agoda.com/ngoc-mai-phu/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/174166616.jpg?k=5c21f876c76efe8cf9198a4e597028c3e89cc59f1d1e84f702b7081857846263&o=,"73 Nam Kỳ Khởi Nghĩa, Dalat City Center, Dalat, Vietnam",7.4,163636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat495,Da Lat,Thao My Hostel,https://www.agoda.com/thao-my-hostel/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/118012092.jpg?k=8c6b833ee58b2273dc5388b1b2b5a54f2d679f9cc2db5d96eddcc31d88e4cb0b&o=,"G6 Mac Dinh Chi Street, Ward 14, Da Lat, Dalat City Center, Dalat, Vietnam",9.3,147186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat496,Da Lat,Van Minh Hotel,https://www.agoda.com/van-minh-hotel_2/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/4998335/-1/817325f0579b08c73de2b9927ce50765.jpg?s=1024x768,"147 Bui Thi Xuan, Dalat City Center, Dalat, Vietnam, 670000",10.0,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat497,Da Lat,Hoang My Guesthouse,https://www.agoda.com/hoang-my-guesthouse/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/146758543.jpg?k=b0a8d5b5c8e2e0612dbb5e7465aa079b75fe94b96c93e75c33c2b355674aeb7f&o=,"14 Đong Đa, Ward 3, Dalat City Center, Dalat, Vietnam",8.4,202098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat498,Da Lat,Da Lat Mr.Happy Homestay,https://www.agoda.com/da-lat-mr-happy-homestay_2/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/174755835.jpg?k=43809d17956f3f96d2be8087b17ea425194664c226246b484230429a4435361d&o=,"252 To Hien Thanh, Dalat City Center, Dalat, Vietnam",9.3,255411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat499,Da Lat,Stayconcept Room in resort Villa,https://www.agoda.com/stayconcept-room-in-resort-villa/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/183599431.jpg?k=98c0a9d3a25472416b94fbdd508804f7bbef58cbfd6cf65aa5b94d2cf256d3c1&o=,"Lan Anh Đà Lạt, Trần Nhân Tôn, Tiểu khu 157, P.4, Tp Đà lạt, Tuyen Lam Lake, Dalat, Vietnam",8.9,1350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat500,Da Lat,The Local House Da Lat,https://www.agoda.com/the-local-house-da-lat/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=2,https://q-xx.bstatic.com/xdata/images/hotel/840x460/194320361.jpg?k=0e04d1b32cd23e34417f56a319f554950ad68d14a1faeae0f6f4b7d5a3beeecb&o=,"97/2 Phan Boi Chau, Dalat City Center, Dalat, Vietnam",7.7,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat501,Da Lat,KHACH SAN TRIEU HAO,https://www.agoda.com/khach-san-trieu-hao/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/204646376.jpg?k=ec0b508e17fff3a6c291c1c7090b44a6a2a79499d8df118ee0baaab9beaa553b&o=,"129 Phan Bội Châu, Dalat City Center, Dalat, Vietnam",8.0,229091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat502,Da Lat,Villa Du Lac Dalat,https://www.agoda.com/villa-du-lac-dalat/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/412/412565/412565_14030120010018516735.jpg?s=1024x768,"39A1 Ngo Van So Street, Ward 9, Old Train Station, Dalat, Vietnam",7.2,389610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat503,Da Lat,Homestay Bolero Dalat (Thanh Buoi station),https://www.agoda.com/homestay-bolero-dalat-thanh-buoi-station/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix6.agoda.net/hotelImages/698/6988338/6988338_19040716490073575206.jpg?s=1024x768,"2/1 Lu Gia, Old Train Station, Dalat, Vietnam",9.5,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat504,Da Lat,Nam Quang Dalat Hotel,https://www.agoda.com/nam-quang-dalat-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix6.agoda.net/hotelImages/113/1134450/1134450_15110610450037542436.jpg?s=1024x768,"30 Hà Huy Tập, Dalat City Center, Dalat, Vietnam, 84633",7.9,216450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat505,Da Lat,My Ty Hotel,https://www.agoda.com/my-ty-hotel_2/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/863/8634404/8634404_19071116030078041087.jpg?s=1024x768,"88 Nguyen Chi Thanh, Dalat City Center, Dalat, Vietnam, 670000",8.0,368182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat506,Da Lat,Peony Hotel,https://www.agoda.com/peony-hotel/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/173372088.jpg?k=b84998bb635ade3d7188fbec7400474e329d21d04338befa46b816b5e58495fb&o=,"3/18 Hai Bà Trưng, Phường 6, Dalat City Center, Dalat, Vietnam",9.3,285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat507,Da Lat,Hoa Bat Tien Homestay,https://www.agoda.com/hoa-bat-tien-homestay_2/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/122145878.jpg?k=dfbe5d74dd6a2db97cac1c0b21bdaff4a7f7f04bf28fd91b90e06ef4e3aeceeb&o=,"27Q Le Hong Phong, ward 4, Dalat City Center, Dalat, Vietnam",8.6,129870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat508,Da Lat,iColor Dalat Hostel,https://www.agoda.com/icolor-dalat-hostel_2/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/213583494.jpg?k=a9ed5dba995286f9105f99d6df21e431725eeecf2989f4056305d064ae234b20&o=,"23 Dang Thai Than ( 23/2 Dang Thai Than), Tuyen Lam Lake, Dalat, Vietnam",9.1,172294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat509,Da Lat,An Vy Hotel,https://www.agoda.com/an-vy-hotel/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/182678790.jpg?k=d389fe5a8faa9401e04f36e485ad491df19264c94ddcc231fd50dbaae7cdcd23&o=,"17 Phan Như Thạch 17, Dalat City Center, Dalat, Vietnam",8.6,246667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat510,Da Lat,Ha Khoa hotel,https://www.agoda.com/ha-khoa-hotel/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/182409641.jpg?k=dba0c2b5c6553f1706ea1fa97f650d092da0c8e6b4b11512486e40b2389f1b9a&o=,"60/6 Pasteur street, Dalat City Center, Dalat, Vietnam",9.4,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat511,Da Lat,PK Hotel,https://www.agoda.com/pk-hotel_2/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/175723612.jpg?k=d6b800fc5fff4cda3b2731d9f56e0a43dd0996b92e7fa52ce509028b816f47c6&o=,"116, 3 Thang 2, Tuyen Lam Lake, Dalat, Vietnam",7.5,163636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat512,Da Lat,Pines Hotel,https://www.agoda.com/pines-hotel_2/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/297/2978392/2978392_17101311060057755437.jpg?s=1024x768,"56 le thanh ton street, Cam Ly Falls, Dalat, Vietnam, 670000",7.4,161905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat513,Da Lat,Cafeinn Anh,https://www.agoda.com/cafeinn-anh/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=9,https://q-xx.bstatic.com/xdata/images/hotel/840x460/105193001.jpg?k=2ddd8fad86a62355fb229eb6c0554f2893c1eb0f8e22a3260fb5bb2b285b360a&o=,"Trần Nhật Duật, Dalat City Center, Dalat, Vietnam",7.8,323357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat514,Da Lat,Anh Sao homestay,https://www.agoda.com/anh-sao-homestay/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=6,https://q-xx.bstatic.com/xdata/images/hotel/840x460/201576202.jpg?k=60d224eb0e1abec40fa233760ceb74db4b33f802139a8b33ef7ce509e8c5e898&o=,"thửa 769 TBD số 1 thông thiên học hẻm 56 thông thiên học, Cam Ly Falls, Dalat, Vietnam",8.9,163636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat515,Da Lat,Romeo Juliet Dalat Resort,https://www.agoda.com/romeo-juliet-dalat-resort/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix6.agoda.net/hotelImages/9401538/-1/37ca1a55924162e3457eeaec5c8f84c4.jpg?s=1024x768,"Hoa Phuong Tim Street, Highland Resort Area, Ward 3,Tuyen Lam Lake, Dalat, Viet Nam, Tuyen Lam Lake, Dalat, Vietnam, 670000",9.2,809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat516,Da Lat,QT The Mansion,https://www.agoda.com/qt-the-mansion/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/159188220.jpg?k=b4c9cda1d96d11fe6f08d803054a648fc66db25f71ed7fef57bb7f040913c8c3&o=,"80 An Sơn, Tuyen Lam Lake, Dalat, Vietnam",8.1,380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat517,Da Lat,Yen Ngoc Guesthouse,https://www.agoda.com/yen-ngoc-guesthouse/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/118286400.jpg?k=6e30ddde0db0fe3b5eb300fcfe915027c1216b0351595cc2119e6a6523a7f531&o=,"62 To Ngoc Van, Ward 1, Dalat City Center, Dalat, Vietnam",7.8,199134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat518,Da Lat,Hotel Bao Duy,https://www.agoda.com/hotel-bao-duy/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=2,https://q-xx.bstatic.com/xdata/images/hotel/840x460/176241913.jpg?k=44d1fce5ac6d41aebe289330ae2ef1b66aa32a5437c7f6aa9d5efe0ea49a5123&o=,"Number 12 Tang Bat Ho street, ward 1, Da Lat, Dalat City Center, Dalat, Vietnam",8.3,389610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat519,Da Lat,Thang Lap Hotel,https://www.agoda.com/thang-lap-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/170811275.jpg?k=c40aa3d2ff53424a9958aac8a98d3a92c0df0c589704c77301f03b1aa620f548&o=,"33/15 Ho Tung Mau , Dalat City Center, Dalat, Vietnam",7.7,272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat520,Da Lat,Dalat Topview Homestay,https://www.agoda.com/dalat-topview-homestay/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/109784794.jpg?k=680f6f9b12a5851e01c0b761a5c7d39ba823f0dfc95892db5d27f8b5b6e89ac7&o=,"59 Ngo Thi Sy, Ward 4, Da Lat City, Dalat City Center, Dalat, Vietnam",9.0,272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat521,Da Lat,Trinh Nguyen Homestay,https://www.agoda.com/trinh-nguyen-homestay/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/193731806.jpg?k=fc837f35f1d2608b89481bb1dfa6afb609ef81fc690008fff6c664d5d3c88e38&o=,"18/48 Đường Đoàn Thị Điểm, phường 4, Dalat City Center, Dalat, Vietnam",9.5,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat522,Da Lat,Lien Hiep Coffee Hotel,https://www.agoda.com/lien-hiep-coffee-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix6.agoda.net/hotelImages/5714862/-1/2556ff23032b6e1afd44e28df868718d.jpg?s=1024x768,"266 Phan Đình Phùng - Phường 2 - Thành phố Đà Lạt, Cam Ly Falls, Dalat, Vietnam, 670000",9.4,411255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat523,Da Lat,Lam Phan Hotel Villa,https://www.agoda.com/lam-phan-hotel-villa/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=9,https://q-xx.bstatic.com/xdata/images/hotel/840x460/186001265.jpg?k=ee16070612ab3bb2cb2d6118d3bbcc878f129f424cf9bd616abd0e798fa1a8ef&o=,"11 Đặng Thái Thân, Tuyen Lam Lake, Dalat, Vietnam",8.1,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat524,Da Lat,7s Hotel Thanh Do,https://www.agoda.com/7s-hotel-thanh-do_2/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/958/9586056/9586056_19090314040080400551.jpg?s=1024x768,"50Nguyen Chi Thanh , tp Da Lat, Dalat City Center, Dalat, Vietnam",8.5,523810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat525,Da Lat,Minh Nguyen Hotel,https://www.agoda.com/minh-nguyen-hotel/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/197159032.jpg?k=0ab5b90fbbce1151ecff980cb7b2b6bd3014e744fd6818a78e980b898de3a595&o=,"145/01 Phan Đình Phùng, P.02, TP.Đà Lạt, Dalat City Center, Dalat, Vietnam",8.5,550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat526,Da Lat,Street View Hotel for Backpackers,https://www.agoda.com/street-view-hotel-for-backpackers/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/164085760.jpg?k=91cff4de4b890be03a3eca2d4985f5d73c85317660b2318ecb9050fcc5d4c91d&o=,"29 Phù Đổng Thiên Vương - F8 - Dalat - Lâm Đồng, Cam Ly Falls, Dalat, Vietnam",8.4,272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat527,Da Lat,Thanh Thao Hotel,https://www.agoda.com/thanh-thao-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=2,https://pix5.agoda.net/hotelImages/553/553939/553939_17033016060052042111.jpg?s=1024x768,"21 Nguyen Van Troi, Dalat City Center, Dalat, Vietnam, 61000",7.3,380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat569,Da Lat,Villa Khang Chi,https://www.agoda.com/villa-khang-chi/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/101676620.jpg?k=a15a9e2ea780f0d7cb2f7a8f92ad4939ca4b0daf04fba8dd5134f4d684ee1add&o=,"16 Ho Tung Mau, Ward 3, Dalat City Center, Dalat, Vietnam",7.1,190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat570,Da Lat,Delux Hoa Gio House,https://www.agoda.com/delux-hoa-gio-house/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/max500/220488105.jpg?k=0024ed9d37bdfb59a4ab4a5fcdec6b743b93755dee0c5d00f2a1975a21c19d52&o=,"2/15 KQH Nguyễn Công Trứ, Phường 2, Đà Lạt, Cam Ly Falls, Dalat, Vietnam",9.4,308000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat571,Da Lat,Duy Vinh Hotel DaLat,https://www.agoda.com/duy-vinh-hotel-dalat/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/459/4592871/4592871_18030211310062520873.jpg?s=1024x768,"09 An Duong Vuong, Phuong 2, Tp. Da Lat, Cam Ly Falls, Dalat, Vietnam, 670000",8.1,181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat572,Da Lat,Potions Homestay,https://www.agoda.com/potions-homestay_2/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/206945384.jpg?k=a2027d1fd7139266b8f3b64f5dc4170d26a495dc42ad0a9370384676f58a14e6&o=,"130 Street 3/2, Ward 1, Dalat City Center, Dalat, Vietnam",7.7,251082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat573,Da Lat,ZEN HOUSE - THE HAPPY RIDE DA LAT,https://www.agoda.com/zen-house-the-happy-ride-da-lat/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/171200576.jpg?k=5b4a90fad4b073f84abde684508fc8d78393efe00056a7597cef54d13cc98f2e&o=,"32 Ngô Tất Tố, Love Valley / Dream Hill, Dalat, Vietnam",8.8,430000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat574,Da Lat,Dong Duc Hostel,https://www.agoda.com/dong-duc-hostel_2/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/131911953.jpg?k=074c3ae2b275a63d27c6712a2be1d89400ab19a24939429581c8f9311d6fd6dd&o=,"36/4 Thong Thien Hoc, ward 2, Cam Ly Falls, Dalat, Vietnam",9.1,159091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat575,Da Lat,Tree House Hostel,https://www.agoda.com/tree-house-hostel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/97456480.jpg?k=dafab53381c36ef0ef9fe257137ec9a50379924b75febf6575e577a7983790a4&o=,"Alley 66, Nguyen Cong Tru Street, Cam Ly Falls, Dalat, Vietnam",9.5,242424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat576,Da Lat,Warm House,https://www.agoda.com/warm-house/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/167724356.jpg?k=e0168efde46d2d13ef746a6c93b051d6650a8e514a418a81b66734eb012187e4&o=,"68 Tô Hiến Thành, Tuyen Lam Lake, Dalat, Vietnam",8.2,252000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
